,tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,Unnamed: 9,totpop16,pop24_16,NHW16,A20_34y16,College16,mdfami16,mdrent16,Unnamed: 17,NHW00_16,A20_34y00_16,College00_16,mdfami00_16,mdrent00_16,Unnamed: 23,scores_raw,score_0.025,score_0.5,score_0.975,Unnamed: 28,medprice04,medpr_unit04,medpr_sf04,medprice15,medpr_unit15,medpr_sf15,medpr_sf15_IA,sales04,sales15,Status_NYC
85,36005015300,Crotona Park East,2962,1632,9.0,739,129.0,20511,451,,4880,2952,48,1161,558,23279,1097,,2.23715847,-0.046429047,1.391,0.134951977,1.432372506,,1.246142493,-0.408252957,0.647668822,1.717478907,,264500.0,159500.0,124.185,300000.0,218875.0,182.53,143.0,74.0,35.0,Low to Low
86,36005015500,Crotona Park East,2830,1562,30.0,710,122.0,25365,368,,2966,1706,8,499,278,23224,764,,-0.7455608,-0.329409362,1.086,-0.084407648,1.076086957,,-1.276452382,-1.73780798,-0.684729285,0.388373032,,356800.0,128750.0,110.465,385000.0,323750.0,170.84,133.5,10.0,4.0,Low to Low
87,36005015700,Crotona Park East,3517,1674,24.5,799,125.0,25386,576,,4365,2867,51,1446,238,35595,1004,,0.677228417,0.458174952,0.112,0.402150792,0.743055556,,0.1701719,-1.218169069,-0.246178112,0.735858812,,331795.0,120000.0,106.19,386250.0,140000.0,145.45,114.0,59.0,33.0,Low to Low
88,36005015800,Schuylerville-Throgs Neck-Edgewater Park,1268,922,804.0,228,96.0,43015,867,,1090,756,319,148,192,71797,1608,,-0.538440823,-0.244873652,1.439,0.669115425,0.85467128,,0.044790421,-1.25376896,-0.245736791,0.75928612,,361700.0,260000.0,215.91,422300.0,285000.0,207.34,162.0,41.0,21.0,High to Low
89,36005015900,Hunts Point,2181,1192,14.5,465,97.0,21933,310,,1600,1013,12,415,80,19135,387,,0.128103448,0.216552419,-0.03,-0.127570328,0.248387097,,-2.016195749,-1.644522534,-0.6044138,0.452560566,,550000.0,183333.33,181.88,605000.0,188333.333,186.84,146.0,1.0,5.0,Low to Low
90,36005016000,Schuylerville-Throgs Neck-Edgewater Park,5196,3872,4547.0,1037,667.0,52719,791,,4004,2958,2785,572,784,97635,1692,,-0.205168045,-0.284198925,0.539,0.851988847,1.139064475,,0.145688507,-1.220378157,-0.255505261,0.685789123,,362500.0,299250.0,205.125,410000.0,349800.0,235.16,184.0,142.0,105.0,Low to Low
91,36005016100,Crotona Park East,4755,2555,34.0,1133,151.0,22011,445,,4372,2745,15,748,291,24481,455,,-0.520175179,-0.281970883,0.794,0.112216619,0.02247191,,-2.495492895,-2.246744924,-1.272501238,-0.29404678,,,,,4555958.5,108704.1325,115.45,90.0,,4.0,
92,36005016200,Schuylerville-Throgs Neck-Edgewater Park,1682,1246,1216.0,274,182.0,53684,876,,2013,1388,838,312,311,76555,1233,,-0.424172157,-0.048549392,0.534,0.426030102,0.407534247,,-1.019259827,-1.5952096,-0.634245527,0.347676363,,359000.0,252500.0,202.38,425000.0,317500.0,222.36,174.0,53.0,31.0,Low to Low
93,36005016400,Schuylerville-Throgs Neck-Edgewater Park,1185,834,965.0,234,138.0,51250,774,,1026,754,618,188,172,66442,1295,,-0.260339969,-0.072074774,0.379,0.296429268,0.673126615,,-0.814892017,-1.502414462,-0.592154338,0.314778296,,399500.0,259500.0,214.4,499000.0,325000.0,288.13,225.0,33.0,13.0,High to Low
94,36005016500,Claremont-Bathgate,1407,740,43.0,378,62.0,13082,564,,1002,624,4,322,108,25735,1063,,-0.869377524,0.196163229,1.066,0.967206849,0.884751773,,0.290920392,-0.559678735,0.340336922,1.2481434,,246500.0,82166.67,105.615,3100000.0,106896.552,145.4,114.0,2.0,1.0,Low to Low
95,36005016600,Schuylerville-Throgs Neck-Edgewater Park,1760,1279,1067.0,356,165.0,51657,811,,2210,1558,658,392,391,82390,1594,,-0.508886505,-0.123087091,0.945,0.59494357,0.965474723,,0.078301545,-1.290833032,-0.280749583,0.703366296,,360000.0,252050.0,190.335,422500.0,312125.0,216.805,169.5,78.0,52.0,Low to Low
96,36005016700,Claremont-Bathgate,1821,888,5.0,448,8.0,13295,644,,2920,1520,39,591,228,29200,1039,,3.864315068,-0.177309351,15.65,1.196314404,0.613354037,,3.69394581,1.050522087,2.137041461,3.245561042,,426433.0,142144.33,95.33,389000.0,194500.0,162.49,127.0,7.0,5.0,Low to Low
97,36005016900,Claremont-Bathgate,1852,1031,8.0,433,69.0,20653,608,,1361,846,39,271,143,32250,819,,5.633725202,-0.148343919,1.526,0.561516487,0.347039474,,0.544006673,-0.077508491,0.997057165,2.077192149,,426433.0,142144.33,95.33,430000.0,184138.45,162.5,127.0,13.0,7.0,Low to Low
98,36005017300,East Concourse-Concourse Village,4842,2571,58.0,1033,132.0,24516,555,,5320,3385,79,1217,369,23649,788,,0.239687581,0.072268158,1.123,-0.03536466,0.41981982,,-0.718880105,-0.709731178,0.147432892,0.990686549,,295000.0,117333.33,109.5,432300.0,177666.6665,137.13,107.5,41.0,22.0,Low to Low
99,36005017500,East Concourse-Concourse Village,6466,3555,30.0,1274,214.0,18301,378,,6960,4018,75,1506,450,29375,748,,1.322557471,0.098201429,0.86,0.605103546,0.978835979,,1.057973136,-0.397293184,0.549347721,1.496276958,,363000.0,101666.67,99.36,500000.0,120000.0,129.53,101.0,29.0,29.0,Low to Low
100,36005017701,East Concourse-Concourse Village,3499,2015,117.0,716,100.0,18170,558,,5228,2869,54,1268,459,25387,1178,,-0.691101171,0.185262638,2.224,0.397193176,1.111111111,,0.909917083,-0.132062179,0.791398705,1.695339066,,334500.0,130416.665,118.42,430000.0,182694.417,155.5,121.0,46.0,33.0,Low to Low
101,36005017702,East Concourse-Concourse Village,4620,2662,156.0,954,134.0,18170,558,,5401,3336,30,1366,487,41964,1130,,-0.835500548,0.224813947,1.9,1.309521189,1.025089606,,1.276998127,0.126262921,0.989131788,1.825375675,,293100.0,125000.0,126.46,335000.0,147500.0,139.18,109.0,104.0,54.0,Low to Low
102,36005017901,East Concourse-Concourse Village,4090,2071,31.0,1028,140.0,16630,596,,5112,2866,49,1212,384,28819,1124,,0.26463981,-0.056717086,0.982,0.732952495,0.88590604,,0.653814602,-0.548231253,0.340684968,1.220564912,,427000.0,142333.33,205.49,5673573.0,123406.8265,141.99,111.0,24.0,10.0,Low to Low
103,36005017902,East Concourse-Concourse Village,4135,2095,33.0,1044,143.0,16630,596,,3580,2043,16,912,237,27730,1117,,-0.439986457,0.008989918,0.7,0.667468431,0.874161074,,0.131036864,-0.705029067,0.24136439,1.200103034,,165000.0,82500.0,53.16,5202112.0,115602.489,144.16,113.0,3.0,1.0,Low to Low
104,36005018101,East Concourse-Concourse Village,3813,2193,59.0,1038,201.0,23779,631,,3068,1815,25,829,118,28188,1086,,-0.473377456,-0.007412899,-0.291,0.185415703,0.721077655,,-1.758400893,-1.720888109,-0.702710077,0.315952443,,314500.0,103000.0,85.87,499000.0,166333.333,147.95,116.0,21.0,15.0,Low to Low
105,36005018102,East Concourse-Concourse Village,4760,2738,74.0,1298,252.0,23779,631,,5851,3543,230,1311,744,36391,1111,,1.528558297,-0.178315956,1.282,0.530383952,0.760697306,,0.559278558,-0.831269455,0.117600648,1.071799313,,6325000.0,94402.99,81.29,5400000.0,114172.883,121.03,94.5,3.0,4.0,Low to Low
106,36005018301,East Concourse-Concourse Village,3155,1895,82.0,686,291.0,31635,665,,4011,2924,113,897,772,33085,1094,,0.083955099,0.028525418,0.719,0.045835309,0.645112782,,-0.612324233,-1.162166223,-0.190843277,0.75301206,,3000000.0,53571.43,50.24,6750000.0,120535.714,124.53,97.0,1.0,3.0,Low to Low
107,36005018302,East Concourse-Concourse Village,5222,3135,138.0,1142,484.0,31635,665,,3836,2343,96,878,321,28929,1178,,-0.052999048,0.04661434,-0.113,-0.08553817,0.771428571,,-1.499996887,-1.435201239,-0.524156479,0.39815924,,316369.0,123166.67,106.32,360000.0,125000.0,122.66,96.0,12.0,11.0,Low to Low
108,36005018400,Schuylerville-Throgs Neck-Edgewater Park,3728,2782,3163.0,807,470.0,51507,768,,3559,2664,2023,763,754,78750,1364,,-0.330046583,-0.00962671,0.675,0.528918399,0.776041667,,-0.108071021,-1.318993094,-0.320175754,0.695701278,,378000.0,251000.0,200.65,423000.0,284500.0,226.42,177.0,149.0,93.0,Low to Low
109,36005018500,Morrisania-Melrose,4777,2693,86.0,1055,199.0,24781,512,,7342,4543,98,1486,686,31634,927,,-0.258572849,-0.083553302,1.043,0.276542512,0.810546875,,-0.178189662,-0.127047316,0.713570443,1.560878363,,291250.0,110000.0,112.395,454000.0,138000.0,113.47,89.0,52.0,31.0,Low to Low
110,36005018900,Highbridge,6918,3881,94.0,1479,273.0,24382,580,,8200,4770,241,1532,539,21214,1053,,1.162996886,-0.12610894,0.606,-0.129931917,0.815517241,,-0.692968164,-1.578844996,-0.391563155,0.85102001,,330000.0,112083.335,94.65,516935.0,179166.667,160.22,125.5,66.0,40.0,Low to Low
111,36005019300,Highbridge,5596,2986,93.0,1226,198.0,16077,441,,5659,3060,13,1415,456,25836,836,,-0.861771239,0.141310944,1.247,0.607016234,0.89569161,,0.034826356,-1.031399602,0.030235954,1.092204095,,330000.0,95000.0,90.97,630000.0,150000.0,141.15,110.0,19.0,13.0,Low to Low
112,36005019400,Schuylerville-Throgs Neck-Edgewater Park,1596,999,742.0,307,169.0,57969,858,,2339,1586,455,622,341,59120,1472,,-0.581582195,0.382466685,0.271,0.01985544,0.715617716,,-0.900199046,-1.516998671,-0.580972888,0.403412728,,366000.0,193125.0,163.04,375000.0,221666.667,201.61,158.0,63.0,45.0,Low to Low
113,36005019500,West Concourse,7327,4154,55.0,1759,281.0,22049,652,,7462,4685,73,1795,698,35806,1090,,0.303260154,0.002004242,1.202,0.623928523,0.671779141,,0.488570382,-0.8255018,0.181986851,1.175041283,,445000.0,172450.0,179.64,4250000.0,116666.667,127.27,99.0,16.0,9.0,Low to Low
114,36005019700,West Concourse,7754,4135,95.0,2013,242.0,22273,659,,6795,3896,49,1666,374,26712,1109,,-0.411415515,-0.05557482,0.64,0.1992996,0.682852807,,-0.78490528,-1.094038659,-0.225234615,0.669866729,,2168702.0,53636.36,57.21,5862605.5,128011.3635,130.46,102.0,3.0,6.0,Low to Low
115,36005019900,Highbridge,7880,4217,91.0,1883,249.0,23680,597,,8446,5315,164,2089,760,37091,1124,,0.681425371,0.035054601,1.422,0.566342905,0.882747069,,0.995472557,-0.635446843,0.340632383,1.277092691,,332500.0,113912.0,75.445,392000.0,209666.667,162.34,127.0,28.0,7.0,Low to Low
116,36005020000,Van Nest-Morris Park-Westchester Square,3944,2498,693.0,997,414.0,32725,618,,4751,2962,122,1179,551,43611,1181,,-0.853856847,-0.01831869,0.122,0.332650879,0.911003236,,-1.308228934,-1.99924692,-1.053368633,-0.103287728,,366750.0,180975.0,148.275,462500.0,245500.0,203.39,159.0,44.0,19.0,Low to Low
117,36005020100,Highbridge,3330,1761,77.0,914,147.0,23438,608,,4346,2544,154,997,346,32472,1087,,0.532443626,-0.164197869,0.629,0.385442444,0.787828947,,-0.176276276,-1.188783947,-0.133847026,0.902315144,,320000.0,106666.67,117.11,437500.0,197000.0,163.04,127.5,10.0,6.0,Low to Low
118,36005020200,Westchester-Unionport,1823,1286,417.0,428,177.0,36853,646,,2194,1497,188,531,295,42303,1116,,-0.625396492,0.030862633,0.432,0.14788484,0.72755418,,-1.025796989,-1.952566161,-0.894630078,0.180486227,,380000.0,193333.33,151.24,474237.0,203750.0,199.17,155.5,49.0,32.0,Low to Low
119,36005020400,Westchester-Unionport,2884,1770,578.0,692,256.0,41500,764,,2934,1840,173,858,265,50733,1336,,-0.705792722,0.218754802,-0.004,0.222481928,0.748691099,,-1.198732164,-1.901794333,-0.96895138,-0.049734289,,393000.0,171250.0,148.81,400000.0,187833.3335,184.5,144.5,56.0,28.0,Low to Low
120,36005020501,University Heights-Morris Heights,5589,3102,99.0,1178,260.0,23431,507,,6789,4167,14,1679,550,31185,822,,-0.88358173,0.173366559,0.575,0.330929111,0.621301775,,-1.120437338,-1.185629007,-0.306235967,0.58000696,,309450.0,156666.67,111.67,350000.0,197500.0,114.89,90.0,21.0,11.0,Low to Low
121,36005020502,University Heights-Morris Heights,3968,2207,71.0,833,186.0,23431,503,,2110,1231,59,437,229,25881,960,,0.56272612,-0.013435137,1.207,0.104562332,0.908548708,,0.244661486,-0.973080051,0.017044226,1.033614692,,325000.0,142500.0,115.38,359000.0,177000.0,153.12,119.5,63.0,18.0,Low to Low
122,36005020601,Westchester-Unionport,2321,1450,562.0,424,197.0,40658,576,,2896,1840,118,723,241,73807,1497,,-0.831723963,0.366623938,-0.036,0.8153131,1.598958333,,0.30031932,-1.407180639,-0.396384607,0.607813868,,362500.0,176766.665,143.59,480000.0,238375.0,168.53,132.0,66.0,24.0,Low to Low
123,36005020900,West Concourse,4838,2651,116.0,1108,225.0,20873,565,,4429,2849,143,1342,527,46821,1076,,0.346598827,0.323039892,1.179,1.243137067,0.904424779,,1.741660423,-0.122326628,0.757915094,1.6530124,,280000.0,93333.33,96.9,6450000.0,97727.273,102.38,80.0,5.0,1.0,Low to Low
124,36005021001,Parkchester,8328,5274,537.0,1823,990.0,35507,696,,9648,6781,136,2502,1458,58008,1160,,-0.781390997,0.184688188,0.145,0.63370603,0.666666667,,-0.839870734,-1.747688972,-0.830066301,0.095131421,,,,,,,,,,,
125,36005021002,Parkchester,7476,4735,483.0,1641,889.0,35507,696,,6854,5139,160,1685,1552,68036,1174,,-0.638674972,0.119996116,0.609,0.916129214,0.686781609,,-0.001558494,-1.476192264,-0.436356426,0.634979558,,,,,,,,,,,
126,36005021100,Highbridge,4584,2322,135.0,1059,192.0,18314,603,,5200,2870,12,1243,287,28176,1021,,-0.921641026,0.034704729,0.209,0.53849514,0.693200663,,-1.449772247,-1.471915093,-0.4973248,0.453469847,,296800.0,135000.0,122.74,391400.0,131928.467,114.6,90.0,29.0,15.0,Low to Low
127,36005021200,Parkchester,5232,3379,339.0,1122,611.0,37765,678,,5155,3591,70,962,1063,60025,1205,,-0.790425998,-0.129795588,0.637,0.589434662,0.777286136,,-0.75971381,-1.874342858,-0.750142041,0.366885608,,,,,289250.0,289250.0,173.725,135.5,,2.0,
128,36005021301,University Heights-Morris Heights,1502,786,4.0,344,39.0,14816,448,,1147,678,49,221,116,16731,938,,15.04141238,-0.158720423,2.448,0.12925216,1.09375,,1.845834433,-0.19011275,0.766526355,1.734296589,,337500.0,129583.335,101.27,300000.0,150000.0,105.34,82.0,6.0,1.0,Low to Low
129,36005021302,Highbridge,3970,2023,30.0,963,146.0,24444,611,,6151,3379,65,1640,517,36950,1066,,0.398417601,0.099163607,1.12,0.511618393,0.744680851,,0.595994952,-0.668127435,0.288962723,1.221807848,,278167.0,139083.5,107.69,360200.0,137500.0,86.5,68.0,20.0,5.0,Low to Low
130,36005021501,University Heights-Morris Heights,3690,1732,22.0,852,112.0,19886,490,,4761,2383,27,1458,386,33306,1057,,-0.048805637,0.326313267,1.505,0.674846626,1.157142857,,1.594628966,-0.431177534,0.594011169,1.622469561,,317500.0,158750.0,85.9,360000.0,152500.0,108.7,85.0,8.0,7.0,Low to Low
131,36005021502,University Heights-Morris Heights,6726,3209,103.0,1498,131.0,16445,576,,6298,3741,62,1474,419,24927,1039,,-0.357151446,0.050847939,1.744,0.515779872,0.803819444,,0.596852295,-0.692532797,0.248967996,1.21542078,,230000.0,105000.0,70.74,3307000.0,107142.857,96.21,75.0,17.0,7.0,Low to Low
132,36005021601,West Farms-Bronx River,4460,2522,466.0,1079,261.0,33214,685,,4311,2780,501,1101,342,24191,1215,,0.112265957,0.055656704,0.189,-0.271662552,0.773722628,,-1.420585745,-2.185683915,-1.140065199,-0.095569369,,427500.0,158140.0,145.6,535000.0,182598.75,154.645,121.0,26.0,16.0,Low to Low
133,36005021602,Parkchester,5107,3458,373.0,1074,665.0,35784,685,,5861,4050,99,1233,1219,43682,1190,,-0.768729362,0.0003522,0.565,0.220713168,0.737226277,,-1.051756338,-1.773525444,-0.909872811,-0.061637843,,375000.0,148333.33,135.53,462500.0,189583.3335,146.075,114.0,11.0,8.0,Low to Low
134,36005021700,University Heights-Morris Heights,4797,2502,132.0,1077,204.0,18281,564,,5213,3326,75,1287,286,24964,1060,,-0.477159374,0.099625588,0.055,0.365570811,0.879432624,,-0.6788622,-0.922087249,-0.05090433,0.802638431,,343000.0,164300.0,86.67,412500.0,130111.9405,120.645,94.0,21.0,14.0,Low to Low
135,36005021800,West Farms-Bronx River,6648,3759,392.0,1588,331.0,28508,661,,6870,4548,177,1603,523,41346,1161,,-0.563060333,-0.023173804,0.306,0.450329732,0.756429652,,-0.733677535,-1.76846634,-0.811821813,0.13602106,,325000.0,156000.0,140.59,444000.0,165666.667,153.14,120.0,103.0,35.0,Low to Low
136,36005021900,Highbridge,1279,666,17.0,364,87.5,22798,601,,1142,776,15,349,118,25469,1163,,-0.011795611,0.073812571,0.157,0.1171594,0.935108153,,-0.577447448,-1.049086867,-0.161564744,0.73189876,,330000.0,91667.33,99.32,2926350.0,96130.2725,140.415,109.5,5.0,2.0,Low to Low
137,36005022000,East Tremont,1393,799,32.0,389,30.0,16932,592,,2174,1160,21,557,87,13500,1226,,-0.579504945,-0.082518807,0.998,-0.202693125,1.070945946,,-0.884218456,-1.511733487,-0.51626238,0.466180532,,362000.0,154166.67,136.81,475000.0,205000.0,144.76,113.0,31.0,7.0,Low to Low
138,36005022101,West Concourse,3908,2040,114.0,1065,78.0,20396,606,,3948,2122,7,870,208,27444,1070,,-0.939218614,-0.191375202,1.564,0.345557953,0.765676568,,-1.095663628,-1.714120839,-0.63603845,0.4420566,,336000.0,112000.0,152.39,270000.0,90000.0,104.17,81.0,3.0,1.0,Low to Low
139,36005022102,West Concourse,4534,2366,133.0,1239,91.0,20396,606,,5293,2970,80,1205,297,20106,1155,,-0.484750039,-0.166903399,1.6,-0.014218474,0.905940594,,-0.471015258,-1.169050749,-0.21463249,0.742518297,,666855.0,14496.85,16.07,225000.0,100000.0,90.79,71.0,5.0,3.0,Low to Low
140,36005022200,Parkchester,3078,1815,331.0,690,310.0,33931,748,,3308,2167,152,948,299,43462,1270,,-0.572713955,0.278387046,-0.192,0.280893578,0.697860963,,-1.222245048,-1.788093865,-0.916557486,-0.048008341,,365000.0,166666.67,142.57,520000.0,223333.333,200.44,157.0,35.0,23.0,Low to Low
141,36005022300,West Concourse,5270,2896,114.0,1163,245.0,20698,558,,5177,3082,114,1443,299,24572,1034,,0.017964072,0.263045706,0.147,0.187167842,0.853046595,,-0.343003742,-1.074072058,-0.119949771,0.842423128,,3434823.0,57694.74,78.84,4700000.0,107894.737,110.97,87.0,2.0,3.0,Low to Low
142,36005022401,Pelham Parkway,2546,1805,815.0,647,259.0,32335,733,,2807,1975,235,761,474,44167,1290,,-0.738467154,0.066832808,0.673,0.365919283,0.759890859,,-0.608999996,-1.572113811,-0.577340599,0.432744804,,,,,9100000.0,126627.2805,121.325,95.0,,4.0,
143,36005022403,Pelham Parkway,4089,2603,1360.0,949,518.0,33958,733,,3589,2504,514,1065,596,48056,1357,,-0.56940611,0.27857747,0.196,0.415159903,0.851296044,,-0.363049498,-1.51045807,-0.664797586,0.182479901,,4950000.0,68750.0,58.52,13700000.0,153932.584,154.26,121.0,1.0,3.0,Low to Low
144,36005022404,Pelham Parkway,3038,1933,1011.0,709,386.0,33958,733,,4265,2828,1004,1193,772,47995,1199,,-0.29262242,0.198568729,0.367,0.413363567,0.63574352,,-0.381733576,-1.494710101,-0.455478797,0.60869833,,3450000.0,24642.86,22.68,6400000.0,148837.209,145.94,114.0,5.0,1.0,Low to Low
145,36005022500,East Concourse-Concourse Village,6945,3342,96.0,1537,205.0,20755,669,,8440,4569,35,2117,466,29659,1126,,-0.699996297,0.13338326,0.663,0.429005059,0.683109118,,-0.50381533,-0.760887891,0.11988335,0.998834344,,382700.0,140021.5,106.505,3677500.0,128047.4515,115.255,90.0,16.0,14.0,Low to Low
146,36005022701,Mount Hope,2984,1562,38.0,701,73.0,17977,601,,5733,3531,63,1733,745,34213,1154,,-0.137073453,0.286759614,3.515,0.90315403,0.920133111,,2.163806283,-0.138717492,0.828771067,1.815814152,,312700.0,148333.33,131.35,535000.0,148979.592,125.83,98.0,17.0,15.0,Low to Low
147,36005022702,Mount Hope,2077,1077,38.0,525,42.0,19656,669,,1446,1013,11,336,240,39306,974,,-0.584206887,-0.080719225,5.075,0.99969475,0.455904335,,1.129241355,-0.275498216,0.687159211,1.630798049,,2775000.0,75000.0,80.82,,,,,3.0,,
148,36005022703,Mount Hope,1767,1077,22.0,477,196.0,25498,652,,1775,1043,106,442,384,44924,1198,,3.796466069,-0.077551599,1.023,0.761863676,0.837423313,,1.193517574,-0.204387064,0.748697798,1.724648228,,4350000.0,63242.11,70.46,8750000.0,148979.592,170.87,133.0,3.0,3.0,Low to Low
149,36005022800,Pelham Parkway,5788,3857,2009.0,1460,992.0,38906,708,,5912,3931,1019,1614,1140,50446,1311,,-0.503421006,0.082292806,0.128,0.296612348,0.851694915,,-0.762120466,-1.608535922,-0.609299212,0.389189206,,405000.0,187500.0,159.72,530000.0,265000.0,208.18,163.0,33.0,13.0,Low to Low
150,36005022901,Mount Hope,5546,3030,105.0,1390,257.0,23925,648,,5650,3160,115,1300,613,23254,1085,,0.07507796,-0.081963456,1.287,-0.028045977,0.674382716,,-0.505486368,-0.884052561,-0.006278574,0.856562114,,355100.0,98333.33,83.32,480000.0,151666.667,123.11,96.0,65.0,23.0,Low to Low
151,36005022902,Mount Hope,3324,1739,64.0,772,104.0,21558,626,,3304,1890,21,783,274,31724,1080,,-0.669888771,0.020388225,1.424,0.47156508,0.725239617,,-0.043133179,-0.581256421,0.344006241,1.303873152,,461197.0,137500.0,94.23,504700.0,252350.0,173.61,136.0,25.0,5.0,Low to Low
152,36005023000,Van Nest-Morris Park-Westchester Square,2877,1720,694.0,747,200.0,30724,723,,2945,1767,785,793,387,42107,1273,,0.105006287,0.037067796,0.884,0.370492123,0.760719225,,0.124047598,-1.137242409,-0.220676592,0.680417556,,350000.0,160000.0,158.275,435000.0,191666.667,156.98,123.0,52.0,29.0,Low to Low
153,36005023100,Mount Hope,1580,939,27.0,324,63.0,15294,693,,1650,1083,49,331,130,31304,1182,,0.737822671,-0.021735877,0.789,1.046815745,0.705627706,,0.745833559,-0.693272695,0.247261093,1.148578597,,341500.0,149500.0,110.93,425000.0,133000.0,125.27,98.0,12.0,7.0,Low to Low
154,36005023200,Van Nest-Morris Park-Westchester Square,2305,1434,993.0,518,200.0,33382,738,,2702,1626,660,559,400,53355,1207,,-0.433003638,-0.079407074,0.764,0.598316458,0.635501355,,-0.352375982,-1.38031772,-0.361233799,0.613769256,,360000.0,178500.0,154.05,425000.0,212500.0,163.5,130.0,83.0,53.0,Low to Low
